,crystal_name,indirect_bandgap (eV),_cell_length_a,_cell_length_b,_cell_length_c,_cell_angle_alpha,_cell_angle_beta,_cell_angle_gamma
1783,Cl16Co3Li9,0.4008,7.324645443,6.946887669,9.898050256,89.99999893,92.10804787,90.00000517
1784,Cl16Fe6Li4,0.3715,6.840850131,6.815106814,9.703857934,90.00894137,90.00686521,90.00004691
1785,Cl16Fe4Li8,0.3697,6.997105197,7.138217075,9.578877444,90.00001838,90.01088797,90.00001082
1786,Cl16Fe2Li9,0.4861,7.476652426,7.090710331,9.78349359,90.00001883,89.92935308,90.00000219
1787,LiMn7O8Rb2,0.369,8.748330706,8.922591354,2.732676078,89.9999945,89.99998037,79.49736258
1788,Cl16Co6Li8,0.4378,8.241202623,7.029882574,9.043549527,89.63181751,92.77462913,91.97041513
1789,Fe3Li6Mn15O32,0.3658,7.867915323,7.867255709,7.969172799,88.75559373,91.24429405,89.43038321
1790,Fe8Li3Mn13O32,0.3657,7.888593955,7.868607921,8.037678962,89.03491358,92.26618689,89.57991032
1791,Fe3Li6Mn14O32,0.3656,7.968275548,7.912696065,7.773577335,89.94500045,87.5881435,89.05890573
1792,Fe7Li8Mn9O32,0.3662,7.601811707,8.005701735,8.009045606,89.47068512,91.21209894,88.7316385
1793,Fe2Li5Mn16O32,0.3654,7.85461734,7.841744237,7.998133342,89.3399849,88.99942918,89.72073414
1794,Fe8Li5Mn10O32,0.3678,7.962543896,7.992707182,7.869519166,90.19113984,87.63098709,88.98458066
1795,FeLi8Mn13O32,0.3713,7.815761255,8.199695568,7.780054536,87.83112045,89.10855769,88.00290246
1796,Fe5Li6Mn12O32,0.3648,7.812361826,7.836621131,8.060298619,89.73352396,90.58698262,88.13636224
1797,Fe7Li6Mn10O32,0.3651,7.969704705,7.892666685,7.804065049,90.4917455,90.39940629,90.71073538
1798,Fe2Li8Mn14O32,0.369,7.783277614,7.783129942,8.125002318,90.13541595,90.13352528,89.19885521
1799,Fe14Li3Mn7O32,0.3704,7.864239088,7.962592759,7.957033855,91.42327218,89.3599848,91.09442018
1800,Fe8Li5Mn11O32,0.3628,7.878391699,7.861609035,8.002937552,87.5881369,90.30859736,90.52649406
1801,Fe4Li8Mn12O32,0.3645,7.58935406,7.961063262,8.056135286,91.3747533,91.1229748,89.78138749
1802,Fe5Li8Mn10O32,0.3642,8.021573618,7.849998184,7.859683659,90.32357515,89.97428387,89.62921861
1803,Fe9Li5Mn10O32,0.3662,7.894852839,7.955153862,7.899125029,90.76598857,91.39329341,90.12148557
1804,Co5Li7O32Ti12,0.3644,8.274635115,8.278855795,8.27333063,90.02335094,90.04836865,90.2448707
1805,Co15Li2O32Ti7,0.3667,8.079692763,8.090471685,8.109171552,90.85624496,88.01242993,89.54998818
1806,Co4Li9O32Ti11,0.3739,8.210974332,8.279960616,8.286992234,90.45060727,89.7395285,89.69824229
1807,Co2Li8O32Ti14,0.3838,8.360538099,8.313823109,8.326462096,89.72030611,90.00072766,90.00562732
1808,CoLi12O32Ti11,0.3706,8.331016975,8.365863802,8.331665961,90.31764264,90.19052884,89.94058185
1809,Co13LiO32Ti10,0.3745,8.132278168,8.132101191,8.131761367,89.85114769,90.1500937,89.85037089
1810,Li6Mn8O32Zn10,0.365,8.126168299,8.281791783,8.174080618,88.54122864,87.77658032,89.37818894
1811,Ga6Li7Mn11O32,0.3627,8.048414285,7.945018583,8.092146732,88.32944085,90.67322285,89.66415534
1812,LiMn14O32Zn9,0.3652,8.150687318,7.945546458,8.149523298,90.28745277,91.51016468,89.71073206
1813,Li10Mn12Ni2O32,0.363,7.989996297,7.989247945,7.865707645,89.9331125,90.0631197,91.29791847
1814,Li5Mg7Mn12O32,0.3666,8.039026074,8.123725173,8.028789798,90.13202884,89.49856774,92.07301197
1815,Ga4Li7Mn13O32,0.3725,7.925993978,7.925965803,8.043678812,90.73126578,89.26674831,89.93191428
1816,Li4Mg8Mn12O32,0.3677,8.087604386,8.039579549,8.090235929,90.48828064,89.91378061,89.48997753
1817,Ga3Li8Mn13O32,0.366,7.917773423,8.052847917,7.89342325,90.28913652,87.31055937,91.82490396
1818,Li7Mn12O32Zn5,0.3672,8.112723756,8.009532619,7.984573362,90.38934915,90.75345641,91.01768174
1819,LiNO9Sr4Ta3,1.0064,5.763054937,5.763711006,7.572448486,89.99992181,89.99992368,88.27668283
1820,N2O8Sr4Ta4,0.369,5.635825369,5.635825002,8.00713375,90.00001898,90.00003705,89.99999957
1821,N4O6Sr4Ta4,0.4269,5.717158573,5.71702214,7.769325736,90.00008857,90.00001935,90.36047953
1822,LiN4O6Sr3Ta3,0.5372,5.541897724,5.667811487,7.952666333,90.13317724,89.97632057,90.0075798
1823,Li3LuMo4O16,3.3073,5.056598373,5.056980259,10.66661121,90.00096179,89.99949447,89.99262653
1824,LiN4O8Sr2Ta3,0.3655,5.801082249,5.63205864,7.742864922,100.5189819,84.36488509,90.9164206
1825,Li4Mn12O16,0.3667,6.065463144,5.315378697,7.980084455,89.99950172,80.56746663,89.99964557
1826,Li6O32V14Zn4,0.3669,8.283413691,8.187466153,8.145880892,91.01098045,91.92267178,88.32121168
1827,Li4O32V17Zn3,0.373,8.203690345,8.163213645,8.177301645,90.81221333,90.20789866,91.77828504
1828,Li10Mg4O32V10,0.367,8.265509866,8.247430567,8.303246602,90.65415796,90.24056993,89.38776429
1829,Li10O32V11Zn3,0.3748,8.221078631,8.194538781,8.211624053,90.17299742,91.1016891,90.78440101
1830,Li8Mg2O32V14,0.3669,8.176075232,8.13899608,8.188873163,91.99984284,91.10419611,89.63000951
1831,Cu2Li4P,0.734,3.9848683,3.984870323,7.099767975,89.99997389,90.00003608,119.9998551
1832,Al7Ca4Li,0.3814,5.649703952,5.637681601,9.226866051,90.00000086,89.99999903,120.0703712
1833,EuLi3S4,0.3685,5.33972792,5.339726194,5.339728826,89.99998577,90.00000899,90.00002817
1834,Ca32Li5Mg7Si32,0.4028,21.44776386,4.405748928,18.22368454,89.99999987,90.03699297,90.00000006
1835,Ca32Ge32Li2Mg10,0.4272,21.74002551,4.454360033,18.36174928,90.00000015,90.10310277,90.00000004
1836,LiS4Tb3,0.9934,5.442254353,5.442250998,5.442252376,90.00000207,90.0000013,89.99999949
1837,LiS4Sm3,0.9476,5.548857925,5.548852813,5.54885273,90.00000463,89.99999965,89.99999585
1838,Li2Nd2S4,1.3329,5.642456154,5.459034717,5.64245571,89.99999164,90.00000216,89.99998951
1839,Li8P4Ti,1.5128,5.842488496,5.842488224,5.842488583,90.37248601,89.62751403,90.37248946
1840,LiNd3S4,0.9291,5.628499985,5.628499985,5.628499985,90,90,90
1841,Li2S4Sm2,1.3406,5.39097349,5.56735527,5.567355419,89.99999136,90.00000177,90.00000135
1842,Li10P4,0.5935,5.896330659,5.836622912,5.836622675,89.99999097,90.0000012,90.00000871
1843,Al22LiNa2O33,2.9662,5.615588751,5.61680737,22.01707426,90.00001974,90.00012632,119.9996034
1844,Al22Li2NaO35,0.3809,5.651129947,5.630610578,22.52706907,89.99996113,90.00004113,120.0561768
1845,KLi11O36Sb12,3.0327,9.354361521,9.354360806,9.354285651,87.95181539,87.9515102,87.9517696
1846,Al22Li2O32,2.6235,5.613892115,5.61823568,21.06112606,89.9999844,90.00003695,120.027011
1847,AlF2Fe3Mg6MnNa5O46Si15,0.9106,9.593008001,17.6638152,5.186421376,89.7958458,104.8666108,90.29412018
1848,Li3Mg7Na6O60Si24,4.4459,10.20189519,10.20194726,14.17589111,89.99998627,89.99998595,120.0260173
1849,Li2Mg8Na6O60Si24,4.7083,10.20242134,10.20242126,14.16465282,90.00000834,90.00000817,120.1531309
1850,AlCaFFeKLiMg8Na4O47Si15,1.2205,9.998559677,18.13352893,5.273025599,89.89608295,104.6859916,89.87887787
1851,Be6Ca2K2LiNa2O28P6,1.6061,11.18045557,12.13048572,4.829225171,89.31122142,90.16454774,121.7508225
1852,LaLiO18Ti6,0.3644,5.43525718,5.437360081,13.28605984,89.91658489,90.0849633,120.1271127
1853,La4Li6O18Ti6,0.3713,5.570823745,5.583315106,13.66941798,90.14037221,90.54392707,120.1428
1854,La4LiO18Ti6,0.3722,5.524332642,5.573794124,13.72612152,92.33017422,87.9994618,121.3558142
1855,La5O24Ti8,1.8493,7.649673133,7.699144633,7.641541794,89.99999092,89.99999468,90.00007876
1856,BiLi2O12Rh6,0.9651,9.105801453,9.106050535,3.040397059,89.99731117,90.00159887,119.9970439
1857,Ba4Gd5Li6Mo16O64Yb,2.3327,5.18531095,12.66678947,19.01849106,90.01071334,91.57788741,90.05307831
1858,Li22Mg18O48Ru8,0.3669,5.856415199,8.332651852,17.64788771,90.04698783,89.9807444,90.13033018
1859,Li2O12PbRh6,0.5716,9.095632598,9.095714099,3.016411854,90.00003359,90.00010435,120.0015648
1860,Eu4Li35Sn25,0.4568,4.469603271,26.24538237,11.49083362,89.99682226,90.00037512,90.00223757
1861,Ca4Li34Sn26,0.3807,4.533906603,26.09233943,11.44981396,90.00001137,90.00000229,90.00000008
1862,Eu8Li5Mg3Sn12,0.4137,4.573654638,19.74407771,7.357742924,91.74552661,90.00000001,90.00000038
1863,Ca4Li33Sn27,0.4615,4.553346741,26.1947059,11.40074491,90.0000014,90.00000012,90.00000016
1864,Eu4Li33Sn27,0.4275,4.49047313,26.50647892,11.42771825,90.00561231,89.99761628,89.99545675
1865,Eu8Li2Mg6Sn12,0.3875,4.56385908,20.04453104,7.513952571,88.92611914,90.00026351,89.99879858
1866,LaO6Ti2,1.921,3.789662745,3.78967596,7.822732251,89.99999886,89.99999267,90.00000353
1867,LiO6Ti2,0.4442,3.799662001,3.799633415,7.685908292,89.99999966,90.00000085,90.00000149
1868,Li6P20,0.4031,10.01426198,6.479403037,6.980859865,89.34775414,90.00000041,90.00000365
1869,O6Ti2,0.3868,3.79181992,3.791657919,7.597483812,90.00000238,90.0000006,90.00000441
1870,Co2Li2O4,0.3833,4.025407316,3.727639069,4.025407418,89.99999949,90.00000154,89.99999984
1871,Co3LiO4,0.4089,3.978829435,3.978796591,3.978799297,89.99999329,90.0000027,90.0000072
1872,Li2Ni2O4,0.4226,4.028531035,3.797632944,4.028531171,90.00000712,90.00000127,89.99999909
1873,Al4B11BeKLi4NaO27,3.3174,7.396105416,7.396106924,7.460263424,89.829113,90.17087074,89.95161111
1874,Al4B11BeLi4Na2O27,3.2804,7.380444487,7.433754939,7.380454759,89.77790288,89.87409921,90.22196637
1875,LiO24W8,2.2268,7.474243047,7.495773271,7.472469582,89.99995652,89.99997643,89.99999431
1876,O24W8,1.1357,7.318776654,7.318601237,7.318628925,90.00000993,90.00014597,90.00002816
1877,Cr3F12Zn3,0.3967,4.691190987,4.691190989,8.669076372,89.99992479,89.99992479,90.47361805
1878,Al6Ca14Li2,0.3767,9.153960881,9.512590443,9.36218588,100.0870207,100.5090851,120.6552852
1879,Al6Ca15Li,0.3664,9.245420147,9.348610072,9.424485017,98.90898441,101.3584491,118.7790326
1880,Al13Ca8Li3,0.3708,5.665437137,5.668871713,18.35435489,89.95598449,90.04882555,120.0971665
1881,Fe4LiNa3O24Si8,0.9297,9.468366103,8.549055352,5.242332072,89.99998351,108.7148894,90.00000239
1882,LiMn16O32,0.4297,7.609946148,7.610000446,7.61011118,90.00092352,89.99970316,89.99722671
1883,LiMn3O6,0.3675,2.778133,2.77813209,14.75734629,90.00128379,89.99869244,120.0045355
1884,Fe18O32Zn6,0.3635,8.036040691,7.971170331,8.065455697,90.66751043,90.88384499,89.25782264
1885,Fe17LiO32Zn6,0.3674,7.936615348,8.090739286,8.139815343,88.47468265,90.94193317,89.48960669
1886,Fe2LiP2S6,0.3913,5.874907682,5.87490769,6.014259813,90.00002481,90.00002495,120.0000653
1887,Fe2Li2P2S6,0.3796,6.022156594,6.022156864,5.924710873,90.00001665,90.00001934,119.9999965
1888,FeLi3P2S6,0.6055,5.923126887,5.923125493,6.314377051,89.9998763,89.99993405,119.9999861
1889,Fe16O32Zn8,0.3679,8.04444377,8.084623666,8.056550362,89.76364294,90.55809978,90.20611277
1890,Al2Li3NiO6,1.4808,2.817076939,2.817076975,14.16953548,89.99991474,90.00008276,120.0013547
1891,CoLi2O4,0.3758,2.832103661,2.822232866,8.503181262,90.08964127,79.34494352,119.8976609
1892,LaLi4O18Ti6,0.3698,5.469457797,5.443564938,13.29872306,89.87152163,90.04769859,119.9322265
1893,La3LiO18Ti6,0.443,5.484634433,5.466410287,13.31527619,89.78403356,90.00798896,119.9680713
1894,F6Ga6Li2O22P4,5.2067,8.256256301,8.290468902,7.413754097,90.15119505,102.7613387,91.9613877
1895,Co2Li3O4,1.2746,2.916719325,2.916719286,10.09019337,90.00006255,89.99995842,120.0004161
1896,Cr2Li3MnO6,0.387,2.70029446,2.700294277,14.85603049,90.00103102,89.99895694,119.9993977
1897,Cr2Li4O6,0.3789,2.722314073,2.722313878,15.22043883,90.00056707,89.99942523,119.9993033
1898,Co8Li4O32Ti12,0.371,8.244158176,8.244290109,8.244247241,87.94895769,92.05066674,87.94919049
1899,CrLi4MnO6,0.3732,2.727378065,2.727377685,15.14313807,90.00033723,89.99965363,119.9990451
1900,Li4O8Zr2,0.4271,4.162777665,4.163115851,8.491695789,90.00000083,90.00000132,90.00000028
1901,Li4O8Zr,0.3686,4.049721058,4.049576492,7.891450844,90.0001771,89.99970492,90
1902,Bi8LiNb8O36,0.363,23.63120377,5.229453211,5.601974858,90.30688542,90.18032624,89.76245498
1903,Li8S32Y5Zr11,0.4696,10.67367219,10.67407003,10.67367033,90.62053333,89.99303951,89.37946524
1904,K9LiO30Ta10,2.4692,12.82241767,12.82241759,4.006161841,90.00000087,90.00000046,90.18300641
1905,K8Li2O30Ta10,2.5183,12.75664352,12.75701689,3.996199144,89.99999797,89.99999603,89.99999989
1906,LiS4Y3,0.9648,5.423182707,5.423181738,5.42318219,89.99999289,90.00000239,89.99999499
1907,Li6S32Y10Zr6,0.3723,10.84513713,10.81884995,10.83680846,90.20427894,89.92191478,90.73555092
1908,Li3S4Y,0.3861,5.273052328,5.273050765,5.273049946,90.00000537,90.00000265,89.99999789
1909,Li8S32Y9Zr7,1.0427,10.81263921,10.84583763,10.80952084,91.03695067,91.30741514,89.52224431
1910,Al19Fe2O48Si8Zn3,0.4153,7.836478956,16.49523662,5.652793388,90.00001841,90.48390349,90.00000088
1911,Al16Fe2MgO48Si8Zn3,0.4396,7.772264285,16.47307904,5.59051499,90.00355422,90.75513748,89.98972274
1912,Al19Fe2Mg2O48Si7,0.3886,7.772042529,16.39083504,5.597031874,90.00617659,90.05639132,89.98456266
1913,Al18Fe3O48Si7Zn,0.3759,7.756564064,16.39416997,5.563626366,89.97927491,90.38787692,90.09062112
1914,Al18Fe2O48Si8Zn2,0.4177,7.760226792,16.38360024,5.585949766,89.99999077,90.01619373,89.99999993
1915,Al17Fe3Li2O48Si8,0.4658,7.807407495,16.48991724,5.6296821,89.8241374,89.46039719,90.00049364
1916,Al19Fe2LiMgO48Si8,0.4808,7.895024922,16.49384833,5.646935843,89.99999478,90.28775042,89.99999966
1917,Al17FeMg2O48Si8Zn2,0.3767,7.793329038,16.40549223,5.601507894,90.00510543,90.78427157,90.04049679
1918,Li2Sn8Tb4Zn2,0.404,4.133087569,18.68119477,4.819251469,90.000021,90.00000005,90.00000087
1919,Al4As4F3Na4O17,4.2082,6.484112093,8.46772396,6.919517431,89.99998549,115.2060549,89.99998729
1920,Li2Sn8Tb4Zn,0.4785,4.362382366,18.1919258,4.41975494,89.99994271,90.0000001,90.00000054
1921,Li3NaNb6O32Ta6,3.4753,7.511445711,5.062853079,15.32129825,89.84187139,107.484976,90.13187726
1922,Li4NbO32Ta11,3.7992,7.465551649,5.045534326,15.24433688,90.00095037,107.4233029,89.95707198
1923,Al4As4F4LiNa3O16,5.4757,6.55960658,8.501910612,7.034198633,90.00001046,115.6403666,90.00000658
1924,Al4As4F2Na4O18,4.3147,6.491524809,8.477776637,6.929904956,90.00000479,115.0511207,89.99998648
1925,Co7Li15O56P16,0.3721,9.558582271,9.47969605,10.7147992,91.44455484,100.2740039,88.58037089
1926,LiSn8Tb4Zn3,0.455,4.060531997,18.80254767,4.926737496,90.00014099,90.00000058,89.99999955
1927,Li8O28Ta8,0.3796,5.562227762,5.562228718,17.69664759,89.99999284,89.99998249,89.99944597
1928,Ca19Ir6Li5O36,0.3878,9.18305659,9.183056126,10.792032,90.00000216,89.99999636,119.9999728
1929,La2Li8O28Ta8,2.9947,5.554313309,5.557932463,18.04258567,90.00008919,90.00018141,90.00035006
1930,AlB8Be2Ca8Ce4FeO48Si8,1.3917,18.89221966,4.684639868,10.16382788,89.96532173,111.2830833,90.11151613
1931,Fe20Li3MgO32,0.3652,8.000051565,7.953986903,7.864019402,89.95003975,89.42806653,91.20313003
1932,Fe22LiMgO32,0.3756,7.96521676,7.900885978,7.965227678,89.86111499,91.48519137,90.13917209
1933,Bi4HfLi8,1.6068,6.650830806,6.650830116,6.650830432,89.7486097,90.25137157,90.25139321
1934,Bi4Li10Zr,0.4035,6.723075052,6.723071492,6.723073416,90.31813883,90.31814159,90.31812717
1935,Bi4Li11Ti,0.404,6.671340831,6.671339263,6.671341211,89.99993011,90.00013243,89.99995494
1936,Bi4Li10,0.6903,6.609321311,6.609318468,6.613794515,89.99999456,89.99999718,89.99997617
1937,B24Li15Ni77,0.3752,10.35159001,10.37369363,10.30040402,89.92493924,89.87794446,89.69678782
1938,O4Ti2,2.6288,2.939180429,2.939180434,9.923001975,89.99998242,90.00002157,120.0211904
1939,LiNa3O6Ti2,0.3649,2.97712581,2.977125956,16.62526303,90.00201781,89.99799161,120.0181852
1940,Na3O6Ti3,0.375,2.934562425,2.934562504,16.18998546,90.00149753,89.99850405,120.0045762
1941,Li3SiZr2,0.3629,4.126733824,4.134309483,6.320339394,90.00000113,108.9722557,89.99999956
1942,Li2SiZr3,0.3864,3.958295557,4.385323942,6.575511258,90.00000001,107.5215541,90.00000004
1943,Li4Nb8O26Sr,0.3835,3.922879239,3.922880022,33.6138308,90.00000007,90.00000004,90.00000008
1944,AgErLiMo4O16Yb,0.8158,5.072905328,5.148106532,11.22469833,90.0000672,90.00009971,88.643346
1945,La6Li8Nb3O41Ti9,0.3673,5.481885009,5.467758297,26.26472274,90.28202175,90.04585705,89.05006797
1946,AgLiMo4O16Yb2,0.817,5.062087531,5.133073536,11.23240868,90.00005337,90.00010778,88.63033807
1947,LiMo4O16Yb3,0.4241,5.067299555,5.067032806,10.779643,90.000711,90.00069962,90.00662255
1948,Al2F4K2Li3MgO20Si8,0.8902,5.232715815,9.036819997,10.27741451,90.00000602,100.5255116,89.99999995
1949,Al3F4K2Li3MgO20Si7,4.7523,5.226551121,9.035166233,10.19626004,89.80627587,100.9753341,90.01645659
1950,Ba8N8Ni12,0.3746,7.022861828,10.2605866,7.276746133,89.99674846,89.99979173,90.00001884
1951,Ba8Li3N8Ni9,0.3805,7.009103364,10.25900075,7.623118912,90.8994167,89.99808038,90.00027319
1952,Al2F4K2Li2Mg2O20Si8,0.3977,5.275732727,9.096240151,10.40256419,90.00000102,100.5467568,90.00001103
1953,Ba8Li2N8Ni10,0.4246,7.014990289,10.27730981,7.515708532,89.99917077,89.99977725,89.99993672
1954,Br32Li19Mn6,0.4321,10.60473205,10.67265404,10.60204826,89.26051551,89.67611204,89.74112216
1955,Al18Fe3Mg2O48Si7,0.4383,7.807346523,16.40342558,5.581736465,90.00206578,89.97740728,90.02814688
1956,Al17Fe2LiO48Si8,0.3739,7.863204551,16.69130822,5.600082421,89.99993629,89.65730847,90.00009459
1957,Al17Fe2Li2O48Si8,0.4048,7.932456825,16.61743202,5.614154114,90.28147613,89.97533733,89.72083102
1958,Al19Fe2O48Si7,0.3724,7.724167084,16.24645296,5.605644994,90.03070147,90.43456888,89.42385191
1959,Al17Fe5O48Si7,0.3675,7.743391038,16.3753011,5.55283542,90.12954813,90.14182026,90.15781495
1960,CoLi3Mg2O6,0.3923,2.882620277,2.882620139,14.47924057,90.00075897,89.99923338,120.0051705
1961,LiN,0.3679,2.404039816,2.404039725,3.679987752,90.00000126,89.99999592,120.0013802
1962,Li2N,0.4028,3.397040221,3.397039396,3.841507061,89.99999378,90.00000383,120.0009145
1963,Li4Na4O24V8,3.2264,10.19284985,9.035272836,5.799092472,90.00006476,109.9716588,89.99978025
1964,F10Li8O70W24,0.6155,12.77463917,15.12417692,7.401746826,90.1024897,89.97477952,90.03213426
1965,Li3Na5O24V8,3.2368,10.28039165,9.340003263,5.826684845,89.99997777,110.2979283,90.00004282
1966,F8Li8O72W24,0.7179,12.85394623,15.00047968,7.399823654,90.03903966,89.81573545,90.02458401
1967,F7Li8O73W24,0.3988,12.84206274,15.05751046,7.375300902,90.10758678,89.78855474,90.00190296
1968,Fe4LiMg11O48Si16,0.386,18.1342534,8.683341294,5.141857064,90.02809329,90.05357917,89.85142729
1969,Ge16Li11Pb27S64,1.7492,13.90942103,13.95640021,13.93441959,89.90909682,90.01626296,90.31149982
1970,Li3NiO6Ti2,0.4037,2.886083759,2.886083414,14.48668892,90.00095304,89.99902524,120.0019091
1971,Ge16Li4Pb29S64,0.6765,13.96133575,13.92156007,14.09289701,90.44381609,90.15445424,90.26947941
1972,Mn4O4,0.3667,3.966315336,6.361239342,2.573927158,90.00361276,90.00000003,89.99999992
1973,Li4O4,0.3901,4.118637658,4.478149551,3.354129726,89.99981074,89.99999979,89.99999998
1974,Cl2Li6N19O5P12,2.143,4.832198923,14.5340578,8.123503322,89.5005461,90.97616284,89.53726295
1975,As6Co4LiO20,0.3731,5.014847444,8.348882046,8.689716134,90.42004577,98.63930807,91.60705703
1976,Mo44Na23O144,2.6902,7.052009276,17.47098296,21.81617449,89.95034143,90.69044994,90.11541183
1977,Li2Mo2O12V2,1.2948,9.341697752,3.619043291,6.670040595,89.99999992,112.14867,89.9999999
1978,AlAs12Co10Li3Na9O48,0.3664,10.43677964,14.50041967,6.536037802,89.74506609,105.6265964,87.72240777
1979,F2Fe9LiNa6O46Si16,0.3948,9.49310802,17.46160623,5.245786221,90.00001262,103.5289347,89.99999177
1980,F3Fe10KNa4O45Si16,0.455,9.447523616,17.41268735,5.20212148,89.99982588,104.3604109,89.99977141
1981,Li3MgNi2O6,0.3804,2.878952296,2.878951892,14.35189482,89.99800751,90.00194576,120.0055157
1982,Li2MgNi3O6,0.3919,2.913986512,2.913987402,13.98419693,89.98974866,90.01025902,120.018332
1983,F2Fe7LiMnNa4O46Si16Ti,0.4452,9.475747376,17.48774187,5.22666161,89.6316677,103.8491417,90.16713352
1984,Li2Mg2Ni2O6,0.3808,2.93181012,2.93180927,14.4456826,89.98819652,90.01178762,120.0198627
1985,F3Fe9KMnNa6O45Si16,0.4174,9.483764276,17.3771072,5.227310784,90.0000761,103.4048273,90.0000083
1986,AlF4Fe9Na5O44Si15Ti,0.3687,9.422600718,17.35624617,5.196419113,90.13807979,104.4465582,89.48167162
1987,Li3O32Ta11,0.3745,16.78208896,3.86887225,9.083742433,89.5359664,89.76792931,90.0791213
1988,Al3Ca3F3Fe4Mg6Na2O45Si13,1.0021,9.578546767,17.61922216,5.226711196,90.0539816,104.8976908,90.00605563
1989,Ca2F3Fe4LiMgMn4Na4O45Si16,0.5689,9.680225101,17.57147607,5.224228366,89.99310533,104.4791428,89.9572817
1990,AlCa2F3Fe5Mg3Mn2Na2O45Si15,0.8214,9.501037295,17.53327048,5.198343429,89.96137751,104.9562316,89.98931013
1991,Al3CaF4Fe4Mg6Na3O44Si13,0.9894,9.47716675,17.61289966,5.251821489,90.0642024,104.8820633,90.27594102
1992,Al3Ca2F2Fe3Mg6MnNa3O46Si13,0.9322,9.544994467,17.56817246,5.235994097,90.07457047,104.9231527,90.12511498
1993,Ca2F2Fe5KLiMg3MnNa3O46Si16,0.7431,9.703914589,17.64196395,5.245843432,90.04163496,104.2857476,89.99868855
1994,Al2F4Fe3Mg5Mn2Na6O44Si14,0.8983,9.514204763,17.43133729,5.213219905,90.06926059,104.4695353,89.90148888
1995,Co2F12LiMg3,0.9861,4.575296608,4.575296574,8.97791111,89.99997245,89.99997172,89.62345822
1996,Co2F12Li2Ni2,0.749,4.503676686,4.503676708,8.844897341,89.9999878,89.99998752,90.00030674
1997,Co2F12Li3Mg,0.9373,4.533523314,4.533523374,8.798414272,89.99994512,89.99994492,89.98986223
1998,Fe4Li2O16P4,0.3683,9.654729634,5.548418959,4.601964279,89.99999982,91.73944704,89.99999543
1999,LiMn5O12,0.3681,4.853492785,8.467320428,4.750414579,90.00002716,100.3114848,90.0000916
2000,Fe4Li3O16P4Zr,0.4124,9.541569411,6.245094701,4.553255512,94.75655288,92.79451851,94.88728446
2001,Li25Mg15O48Ru8,0.3762,5.840169542,8.306579963,17.585262,90.01366315,89.89071783,90.05703823
2002,LiO16Si6Zn5,1.7189,6.665436003,10.74622759,4.988971025,88.07623146,96.01526594,91.12875071
2003,LiO16Si5Zn6,2.1756,6.685628589,10.4368377,5.09214614,89.37843924,91.12297712,89.75725354
2004,Li3O16Si5Zn4,0.4173,6.636834018,10.2973994,4.98941072,88.10521994,90.61695498,89.46179708
2005,Al4F4Fe2K2LiMgO20Si6,0.5423,5.208168574,9.123726119,10.1514052,90.00000072,99.3456744,89.99998932
